type_name,user_profile,budget_class,upgrade_first,gain_class,price,recommended_upgrade_cost_est,inches,weight_kg,opsys,ram_gb,ssd_gb,hdd_gb,flash_gb,hybrid_gb,total_storage_gb,has_ssd,has_hdd,screen_width,screen_height,is_ips,is_touchscreen,is_retina,is_4k,cpu_brand,cpu_family,cpu_speed_ghz,cpu_score,gpu_brand,gpu_family,gpu_score,is_integrated_gpu,target_ram_gb,target_storage_gb,target_gpu_score,ram_gap_gb,storage_gap_gb,gpu_gap_score,ram_upgrade_cost_est,storage_upgrade_cost_est,gpu_upgrade_cost_est,ram_urgency_score,storage_urgency_score,gpu_urgency_score,performance_score,ram_gap_ratio,storage_gap_ratio,gpu_gap_ratio,upgrade_pressure,total_urgency,price_per_performance,storage_capacity_score,storage_speed_score
Notebook,gamer,medium,GPU,Medium,50349.6,498.0,14.0,2.0,Windows 10,8,256,0,0,0,256,1,0,1920,1080,0,0,0,0,Intel,Core i5,2.5,3.57,Intel,Intel Integrated,0.6,1,16,512,3.4,8,256,2.8,45.84,43.72,498.0,0.605,0.341,0.646,11.894091741090303,0.47058823529411764,0.49902534113060426,0.6363636363636362,0.5440076721810467,0.5306666666666667,3904.8582103342874,256,256.0
Notebook,gamer,high,GPU,High,50349.6,498.0,14.0,2.0,Windows 10,8,256,0,0,0,256,1,0,1920,1080,0,0,0,0,Intel,Core i5,2.5,3.57,Intel,Intel Integrated,0.6,1,16,512,3.4,8,256,2.8,45.84,43.72,498.0,0.605,0.341,1.138,11.894091741090303,0.47058823529411764,0.49902534113060426,0.6363636363636362,0.5440076721810467,0.6946666666666665,3904.8582103342874,256,256.0
Notebook,student,low,No Upgrade Needed,Low,38308.32,0.0,17.3,2.8,Windows 10,6,128,1024,0,0,1152,1,1,1600,900,0,0,0,0,Intel,Core i5,2.5,3.57,Nvidia,GTX,2.2,0,8,256,0.8,2,0,0.0,0.0,0.0,0.0,0.263,0.0,0.0,12.276899232127468,0.2222222222222222,0.0,0.0,0.07777777777777777,0.08766666666666667,2885.33635227881,1152,588.8
Notebook,student,medium,No Upgrade Needed,Low,38308.32,0.0,17.3,2.8,Windows 10,6,128,1024,0,0,1152,1,1,1600,900,0,0,0,0,Intel,Core i5,2.5,3.57,Nvidia,GTX,2.2,0,8,256,0.8,2,0,0.0,0.0,0.0,0.0,0.263,0.0,0.0,12.276899232127468,0.2222222222222222,0.0,0.0,0.07777777777777777,0.08766666666666667,2885.33635227881,1152,588.8
Notebook,student,high,No Upgrade Needed,Low,38308.32,0.0,17.3,2.8,Windows 10,6,128,1024,0,0,1152,1,1,1600,900,0,0,0,0,Intel,Core i5,2.5,3.57,Nvidia,GTX,2.2,0,8,256,0.8,2,0,0.0,0.0,0.0,0.0,0.263,0.0,0.0,12.276899232127468,0.2222222222222222,0.0,0.0,0.07777777777777777,0.08766666666666667,2885.33635227881,1152,588.8
Notebook,office,low,No Upgrade Needed,Low,38308.32,0.0,17.3,2.8,Windows 10,6,128,1024,0,0,1152,1,1,1600,900,0,0,0,0,Intel,Core i5,2.5,3.57,Nvidia,GTX,2.2,0,8,256,0.6,2,0,0.0,0.0,0.0,0.0,0.263,0.0,0.0,12.276899232127468,0.2222222222222222,0.0,0.0,0.07777777777777777,0.08766666666666667,2885.33635227881,1152,588.8
Notebook,office,medium,No Upgrade Needed,Low,38308.32,0.0,17.3,2.8,Windows 10,6,128,1024,0,0,1152,1,1,1600,900,0,0,0,0,Intel,Core i5,2.5,3.57,Nvidia,GTX,2.2,0,8,256,0.6,2,0,0.0,0.0,0.0,0.0,0.263,0.0,0.0,12.276899232127468,0.2222222222222222,0.0,0.0,0.07777777777777777,0.08766666666666667,2885.33635227881,1152,588.8
Notebook,office,high,No Upgrade Needed,Low,38308.32,0.0,17.3,2.8,Windows 10,6,128,1024,0,0,1152,1,1,1600,900,0,0,0,0,Intel,Core i5,2.5,3.57,Nvidia,GTX,2.2,0,8,256,0.6,2,0,0.0,0.0,0.0,0.0,0.263,0.0,0.0,12.276899232127468,0.2222222222222222,0.0,0.0,0.07777777777777777,0.08766666666666667,2885.33635227881,1152,588.8
Notebook,programmer,low,RAM,Medium,38308.32,45.84,17.3,2.8,Windows 10,6,128,1024,0,0,1152,1,1,1600,900,0,0,0,0,Intel,Core i5,2.5,3.57,Nvidia,GTX,2.2,0,16,512,1.0,10,0,0.0,45.84,0.0,0.0,0.736,0.0,0.0,12.276899232127468,0.5882352941176471,0.0,0.0,0.20588235294117646,0.24533333333333332,2885.33635227881,1152,588.8
Notebook,programmer,medium,RAM,Medium,38308.32,45.84,17.3,2.8,Windows 10,6,128,1024,0,0,1152,1,1,1600,900,0,0,0,0,Intel,Core i5,2.5,3.57,Nvidia,GTX,2.2,0,16,512,1.0,10,0,0.0,45.84,0.0,0.0,0.736,0.0,0.0,12.276899232127468,0.5882352941176471,0.0,0.0,0.20588235294117646,0.24533333333333332,2885.33635227881,1152,588.8
Notebook,programmer,high,RAM,Medium,38308.32,45.84,17.3,2.8,Windows 10,6,128,1024,0,0,1152,1,1,1600,900,0,0,0,0,Intel,Core i5,2.5,3.57,Nvidia,GTX,2.2,0,16,512,1.0,10,0,0.0,45.84,0.0,0.0,0.736,0.0,0.0,12.276899232127468,0.5882352941176471,0.0,0.0,0.20588235294117646,0.24533333333333332,2885.33635227881,1152,588.8
Notebook,designer,low,RAM,Medium,38308.32,45.84,17.3,2.8,Windows 10,6,128,1024,0,0,1152,1,1,1600,900,0,0,0,0,Intel,Core i5,2.5,3.57,Nvidia,GTX,2.2,0,16,1000,2.6,10,0,0.4,45.84,0.0,329.99,0.736,0.0,0.048,12.276899232127468,0.5882352941176471,0.0,0.11111111111111112,0.2503267973856209,0.26133333333333336,2885.33635227881,1152,588.8
Notebook,designer,medium,RAM,Medium,38308.32,45.84,17.3,2.8,Windows 10,6,128,1024,0,0,1152,1,1,1600,900,0,0,0,0,Intel,Core i5,2.5,3.57,Nvidia,GTX,2.2,0,16,1000,2.6,10,0,0.4,45.84,0.0,329.99,0.736,0.0,0.117,12.276899232127468,0.5882352941176471,0.0,0.11111111111111112,0.2503267973856209,0.2843333333333333,2885.33635227881,1152,588.8
Notebook,designer,high,RAM,Medium,38308.32,45.84,17.3,2.8,Windows 10,6,128,1024,0,0,1152,1,1,1600,900,0,0,0,0,Intel,Core i5,2.5,3.57,Nvidia,GTX,2.2,0,16,1000,2.6,10,0,0.4,45.84,0.0,329.99,0.736,0.0,0.154,12.276899232127468,0.5882352941176471,0.0,0.11111111111111112,0.2503267973856209,0.2966666666666667,2885.33635227881,1152,588.8
Notebook,gamer,low,RAM,Medium,38308.32,45.84,17.3,2.8,Windows 10,6,128,1024,0,0,1152,1,1,1600,900,0,0,0,0,Intel,Core i5,2.5,3.57,Nvidia,GTX,2.2,0,16,512,3.4,10,0,1.2,45.84,0.0,498.0,0.736,0.0,0.133,12.276899232127468,0.5882352941176471,0.0,0.2727272727272727,0.31497326203208553,0.2896666666666667,2885.33635227881,1152,588.8
Notebook,gamer,medium,RAM,Medium,38308.32,45.84,17.3,2.8,Windows 10,6,128,1024,0,0,1152,1,1,1600,900,0,0,0,0,Intel,Core i5,2.5,3.57,Nvidia,GTX,2.2,0,16,512,3.4,10,0,1.2,45.84,0.0,498.0,0.736,0.0,0.213,12.276899232127468,0.5882352941176471,0.0,0.2727272727272727,0.31497326203208553,0.3163333333333333,2885.33635227881,1152,588.8
Notebook,gamer,high,RAM,Medium,38308.32,45.84,17.3,2.8,Windows 10,6,128,1024,0,0,1152,1,1,1600,900,0,0,0,0,Intel,Core i5,2.5,3.57,Nvidia,GTX,2.2,0,16,512,3.4,10,0,1.2,45.84,0.0,498.0,0.736,0.0,0.424,12.276899232127468,0.5882352941176471,0.0,0.2727272727272727,0.31497326203208553,0.38666666666666666,2885.33635227881,1152,588.8
Notebook,student,low,Storage,Medium,34045.92,43.72,15.6,1.86,Windows 10,8,0,1024,0,0,1024,0,1,1920,1080,0,0,0,0,Intel,Core i5,2.5,3.57,Intel,Intel Integrated,0.6,1,8,256,0.8,0,0,0.2,0.0,43.72,329.99,0.0,0.627,0.026,11.894091741090303,0.0,0.0,0.11111111111111112,0.04444444444444445,0.21766666666666667,2640.4279327022323,1024,460.8
Notebook,student,medium,Storage,Medium,34045.92,43.72,15.6,1.86,Windows 10,8,0,1024,0,0,1024,0,1,1920,1080,0,0,0,0,Intel,Core i5,2.5,3.57,Intel,Intel Integrated,0.6,1,8,256,0.8,0,0,0.2,0.0,43.72,329.99,0.0,0.627,0.057,11.894091741090303,0.0,0.0,0.11111111111111112,0.04444444444444445,0.228,2640.4279327022323,1024,460.8
Notebook,student,high,Storage,Medium,34045.92,43.72,15.6,1.86,Windows 10,8,0,1024,0,0,1024,0,1,1920,1080,0,0,0,0,Intel,Core i5,2.5,3.57,Intel,Intel Integrated,0.6,1,8,256,0.8,0,0,0.2,0.0,43.72,329.99,0.0,0.627,0.075,11.894091741090303,0.0,0.0,0.11111111111111112,0.04444444444444445,0.23399999999999999,2640.4279327022323,1024,460.8
Notebook,office,low,Storage,Medium,34045.92,43.72,15.6,1.86,Windows 10,8,0,1024,0,0,1024,0,1,1920,1080,0,0,0,0,Intel,Core i5,2.5,3.57,Intel,Intel Integrated,0.6,1,8,256,0.6,0,0,0.0,0.0,43.72,0.0,0.0,0.627,0.0,11.894091741090303,0.0,0.0,0.0,0.0,0.209,2640.4279327022323,1024,460.8
Notebook,office,medium,Storage,Medium,34045.92,43.72,15.6,1.86,Windows 10,8,0,1024,0,0,1024,0,1,1920,1080,0,0,0,0,Intel,Core i5,2.5,3.57,Intel,Intel Integrated,0.6,1,8,256,0.6,0,0,0.0,0.0,43.72,0.0,0.0,0.627,0.0,11.894091741090303,0.0,0.0,0.0,0.0,0.209,2640.4279327022323,1024,460.8
Notebook,office,high,Storage,Medium,34045.92,43.72,15.6,1.86,Windows 10,8,0,1024,0,0,1024,0,1,1920,1080,0,0,0,0,Intel,Core i5,2.5,3.57,Intel,Intel Integrated,0.6,1,8,256,0.6,0,0,0.0,0.0,43.72,0.0,0.0,0.627,0.0,11.894091741090303,0.0,0.0,0.0,0.0,0.209,2640.4279327022323,1024,460.8
Notebook,programmer,low,Storage,Medium,34045.92,43.72,15.6,1.86,Windows 10,8,0,1024,0,0,1024,0,1,1920,1080,0,0,0,0,Intel,Core i5,2.5,3.57,Intel,Intel Integrated,0.6,1,16,512,1.0,8,0,0.4,45.84,43.72,329.99,0.605,0.627,0.056,11.894091741090303,0.47058823529411764,0.0,0.2,0.2447058823529412,0.42933333333333334,2640.4279327022323,1024,460.8
Notebook,programmer,medium,Storage,Medium,34045.92,43.72,15.6,1.86,Windows 10,8,0,1024,0,0,1024,0,1,1920,1080,0,0,0,0,Intel,Core i5,2.5,3.57,Intel,Intel Integrated,0.6,1,16,512,1.0,8,0,0.4,45.84,43.72,329.99,0.605,0.627,0.121,11.894091741090303,0.47058823529411764,0.0,0.2,0.2447058823529412,0.451,2640.4279327022323,1024,460.8
Notebook,programmer,high,Storage,Medium,34045.92,43.72,15.6,1.86,Windows 10,8,0,1024,0,0,1024,0,1,1920,1080,0,0,0,0,Intel,Core i5,2.5,3.57,Intel,Intel Integrated,0.6,1,16,512,1.0,8,0,0.4,45.84,43.72,329.99,0.605,0.627,0.16,11.894091741090303,0.47058823529411764,0.0,0.2,0.2447058823529412,0.46399999999999997,2640.4279327022323,1024,460.8
Notebook,designer,low,Storage,Medium,34045.92,69.98,15.6,1.86,Windows 10,8,0,1024,0,0,1024,0,1,1920,1080,0,0,0,0,Intel,Core i5,2.5,3.57,Intel,Intel Integrated,0.6,1,16,1000,2.6,8,0,2.0,45.84,69.98,329.99,0.605,0.627,0.377,11.894091741090303,0.47058823529411764,0.0,0.5555555555555556,0.3869281045751634,0.5363333333333333,2640.4279327022323,1024,460.8
Notebook,designer,medium,GPU,Medium,34045.92,329.99,15.6,1.86,Windows 10,8,0,1024,0,0,1024,0,1,1920,1080,0,0,0,0,Intel,Core i5,2.5,3.57,Intel,Intel Integrated,0.6,1,16,1000,2.6,8,0,2.0,45.84,69.98,329.99,0.605,0.627,0.733,11.894091741090303,0.47058823529411764,0.0,0.5555555555555556,0.3869281045751634,0.6549999999999999,2640.4279327022323,1024,460.8
Notebook,designer,high,GPU,High,34045.92,329.99,15.6,1.86,Windows 10,8,0,1024,0,0,1024,0,1,1920,1080,0,0,0,0,Intel,Core i5,2.5,3.57,Intel,Intel Integrated,0.6,1,16,1000,2.6,8,0,2.0,45.84,69.98,329.99,0.605,0.627,0.919,11.894091741090303,0.47058823529411764,0.0,0.5555555555555556,0.3869281045751634,0.717,2640.4279327022323,1024,460.8
Notebook,gamer,low,Storage,Medium,34045.92,43.72,15.6,1.86,Windows 10,8,0,1024,0,0,1024,0,1,1920,1080,0,0,0,0,Intel,Core i5,2.5,3.57,Intel,Intel Integrated,0.6,1,16,512,3.4,8,0,2.8,45.84,43.72,498.0,0.605,0.627,0.446,11.894091741090303,0.47058823529411764,0.0,0.6363636363636362,0.41925133689839567,0.5593333333333333,2640.4279327022323,1024,460.8
Notebook,gamer,medium,GPU,Medium,34045.92,498.0,15.6,1.86,Windows 10,8,0,1024,0,0,1024,0,1,1920,1080,0,0,0,0,Intel,Core i5,2.5,3.57,Intel,Intel Integrated,0.6,1,16,512,3.4,8,0,2.8,45.84,43.72,498.0,0.605,0.627,0.646,11.894091741090303,0.47058823529411764,0.0,0.6363636363636362,0.41925133689839567,0.626,2640.4279327022323,1024,460.8
Notebook,gamer,high,GPU,High,34045.92,498.0,15.6,1.86,Windows 10,8,0,1024,0,0,1024,0,1,1920,1080,0,0,0,0,Intel,Core i5,2.5,3.57,Intel,Intel Integrated,0.6,1,16,512,3.4,8,0,2.8,45.84,43.72,498.0,0.605,0.627,1.138,11.894091741090303,0.47058823529411764,0.0,0.6363636363636362,0.41925133689839567,0.79,2640.4279327022323,1024,460.8
Notebook,student,low,No Upgrade Needed,Low,26586.72,0.0,15.6,2.2,No OS,8,256,0,0,0,256,1,0,1366,768,0,0,0,0,Intel,Core i3,2.0,2.5,Nvidia,MX,1.4,0,8,256,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,9.113061443340548,0.0,0.0,0.0,0.0,0.02666666666666667,2628.948726254141,256,256.0
Notebook,student,medium,No Upgrade Needed,Low,26586.72,0.0,15.6,2.2,No OS,8,256,0,0,0,256,1,0,1366,768,0,0,0,0,Intel,Core i3,2.0,2.5,Nvidia,MX,1.4,0,8,256,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,9.113061443340548,0.0,0.0,0.0,0.0,0.02666666666666667,2628.948726254141,256,256.0
Notebook,student,high,No Upgrade Needed,Low,26586.72,0.0,15.6,2.2,No OS,8,256,0,0,0,256,1,0,1366,768,0,0,0,0,Intel,Core i3,2.0,2.5,Nvidia,MX,1.4,0,8,256,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,9.113061443340548,0.0,0.0,0.0,0.0,0.02666666666666667,2628.948726254141,256,256.0
Notebook,office,low,No Upgrade Needed,Low,26586.72,0.0,15.6,2.2,No OS,8,256,0,0,0,256,1,0,1366,768,0,0,0,0,Intel,Core i3,2.0,2.5,Nvidia,MX,1.4,0,8,256,0.6,0,0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,9.113061443340548,0.0,0.0,0.0,0.0,0.02666666666666667,2628.948726254141,256,256.0
Notebook,office,medium,No Upgrade Needed,Low,26586.72,0.0,15.6,2.2,No OS,8,256,0,0,0,256,1,0,1366,768,0,0,0,0,Intel,Core i3,2.0,2.5,Nvidia,MX,1.4,0,8,256,0.6,0,0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,9.113061443340548,0.0,0.0,0.0,0.0,0.02666666666666667,2628.948726254141,256,256.0
Notebook,office,high,No Upgrade Needed,Low,26586.72,0.0,15.6,2.2,No OS,8,256,0,0,0,256,1,0,1366,768,0,0,0,0,Intel,Core i3,2.0,2.5,Nvidia,MX,1.4,0,8,256,0.6,0,0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,9.113061443340548,0.0,0.0,0.0,0.0,0.02666666666666667,2628.948726254141,256,256.0
Notebook,programmer,low,RAM,Medium,26586.72,45.84,15.6,2.2,No OS,8,256,0,0,0,256,1,0,1366,768,0,0,0,0,Intel,Core i3,2.0,2.5,Nvidia,MX,1.4,0,16,512,1.0,8,256,0.0,45.84,43.72,0.0,0.605,0.341,0.0,9.113061443340548,0.47058823529411764,0.49902534113060426,0.0,0.2894622176355922,0.3153333333333333,2628.948726254141,256,256.0
Notebook,programmer,medium,RAM,Medium,26586.72,45.84,15.6,2.2,No OS,8,256,0,0,0,256,1,0,1366,768,0,0,0,0,Intel,Core i3,2.0,2.5,Nvidia,MX,1.4,0,16,512,1.0,8,256,0.0,45.84,43.72,0.0,0.605,0.341,0.0,9.113061443340548,0.47058823529411764,0.49902534113060426,0.0,0.2894622176355922,0.3153333333333333,2628.948726254141,256,256.0
Notebook,programmer,high,RAM,Medium,26586.72,45.84,15.6,2.2,No OS,8,256,0,0,0,256,1,0,1366,768,0,0,0,0,Intel,Core i3,2.0,2.5,Nvidia,MX,1.4,0,16,512,1.0,8,256,0.0,45.84,43.72,0.0,0.605,0.341,0.0,9.113061443340548,0.47058823529411764,0.49902534113060426,0.0,0.2894622176355922,0.3153333333333333,2628.948726254141,256,256.0
Notebook,designer,low,RAM,Medium,26586.72,45.84,15.6,2.2,No OS,8,256,0,0,0,256,1,0,1366,768,0,0,0,0,Intel,Core i3,2.0,2.5,Nvidia,MX,1.4,0,16,1000,2.6,8,744,1.2,45.84,69.98,329.99,0.605,0.469,0.145,9.113061443340548,0.47058823529411764,0.7432567432567433,0.3333333333333333,0.4838534015004603,0.40633333333333327,2628.948726254141,256,256.0
Notebook,designer,medium,RAM,Medium,26586.72,45.84,15.6,2.2,No OS,8,256,0,0,0,256,1,0,1366,768,0,0,0,0,Intel,Core i3,2.0,2.5,Nvidia,MX,1.4,0,16,1000,2.6,8,744,1.2,45.84,69.98,329.99,0.605,0.469,0.35,9.113061443340548,0.47058823529411764,0.7432567432567433,0.3333333333333333,0.4838534015004603,0.4746666666666666,2628.948726254141,256,256.0
Notebook,designer,high,RAM,Medium,26586.72,45.84,15.6,2.2,No OS,8,256,0,0,0,256,1,0,1366,768,0,0,0,0,Intel,Core i3,2.0,2.5,Nvidia,MX,1.4,0,16,1000,2.6,8,744,1.2,45.84,69.98,329.99,0.605,0.469,0.462,9.113061443340548,0.47058823529411764,0.7432567432567433,0.3333333333333333,0.4838534015004603,0.5119999999999999,2628.948726254141,256,256.0
Notebook,gamer,low,RAM,Medium,26586.72,45.84,15.6,2.2,No OS,8,256,0,0,0,256,1,0,1366,768,0,0,0,0,Intel,Core i3,2.0,2.5,Nvidia,MX,1.4,0,16,512,3.4,8,256,2.0,45.84,43.72,498.0,0.605,0.341,0.222,9.113061443340548,0.47058823529411764,0.49902534113060426,0.45454545454545453,0.47128039945377403,0.3893333333333333,2628.948726254141,256,256.0
Notebook,gamer,medium,RAM,Medium,26586.72,45.84,15.6,2.2,No OS,8,256,0,0,0,256,1,0,1366,768,0,0,0,0,Intel,Core i3,2.0,2.5,Nvidia,MX,1.4,0,16,512,3.4,8,256,2.0,45.84,43.72,498.0,0.605,0.341,0.354,9.113061443340548,0.47058823529411764,0.49902534113060426,0.45454545454545453,0.47128039945377403,0.4333333333333333,2628.948726254141,256,256.0
Notebook,gamer,high,GPU,Medium,26586.72,498.0,15.6,2.2,No OS,8,256,0,0,0,256,1,0,1366,768,0,0,0,0,Intel,Core i3,2.0,2.5,Nvidia,MX,1.4,0,16,512,3.4,8,256,2.0,45.84,43.72,498.0,0.605,0.341,0.706,9.113061443340548,0.47058823529411764,0.49902534113060426,0.45454545454545453,0.47128039945377403,0.5506666666666666,2628.948726254141,256,256.0
Notebook,student,low,Storage,Medium,20725.92,43.72,15.6,2.04,Windows 10,8,0,2048,0,0,2048,0,1,1366,768,0,0,0,0,Intel,Pentium,1.6,1.46,Intel,Intel Integrated,0.6,1,8,256,0.8,0,0,0.2,0.0,43.72,329.99,0.0,0.627,0.026,5.147947882910881,0.0,0.0,0.11111111111111112,0.04444444444444445,0.21766666666666667,3371.1931842510767,2048,921.6
Notebook,student,medium,Storage,Medium,20725.92,43.72,15.6,2.04,Windows 10,8,0,2048,0,0,2048,0,1,1366,768,0,0,0,0,Intel,Pentium,1.6,1.46,Intel,Intel Integrated,0.6,1,8,256,0.8,0,0,0.2,0.0,43.72,329.99,0.0,0.627,0.057,5.147947882910881,0.0,0.0,0.11111111111111112,0.04444444444444445,0.228,3371.1931842510767,2048,921.6
Notebook,student,high,Storage,Medium,20725.92,43.72,15.6,2.04,Windows 10,8,0,2048,0,0,2048,0,1,1366,768,0,0,0,0,Intel,Pentium,1.6,1.46,Intel,Intel Integrated,0.6,1,8,256,0.8,0,0,0.2,0.0,43.72,329.99,0.0,0.627,0.075,5.147947882910881,0.0,0.0,0.11111111111111112,0.04444444444444445,0.23399999999999999,3371.1931842510767,2048,921.6
Notebook,office,low,Storage,Medium,20725.92,43.72,15.6,2.04,Windows 10,8,0,2048,0,0,2048,0,1,1366,768,0,0,0,0,Intel,Pentium,1.6,1.46,Intel,Intel Integrated,0.6,1,8,256,0.6,0,0,0.0,0.0,43.72,0.0,0.0,0.627,0.0,5.147947882910881,0.0,0.0,0.0,0.0,0.209,3371.1931842510767,2048,921.6
Notebook,office,medium,Storage,Medium,20725.92,43.72,15.6,2.04,Windows 10,8,0,2048,0,0,2048,0,1,1366,768,0,0,0,0,Intel,Pentium,1.6,1.46,Intel,Intel Integrated,0.6,1,8,256,0.6,0,0,0.0,0.0,43.72,0.0,0.0,0.627,0.0,5.147947882910881,0.0,0.0,0.0,0.0,0.209,3371.1931842510767,2048,921.6
Notebook,office,high,Storage,Medium,20725.92,43.72,15.6,2.04,Windows 10,8,0,2048,0,0,2048,0,1,1366,768,0,0,0,0,Intel,Pentium,1.6,1.46,Intel,Intel Integrated,0.6,1,8,256,0.6,0,0,0.0,0.0,43.72,0.0,0.0,0.627,0.0,5.147947882910881,0.0,0.0,0.0,0.0,0.209,3371.1931842510767,2048,921.6
Notebook,programmer,low,Storage,Medium,20725.92,43.72,15.6,2.04,Windows 10,8,0,2048,0,0,2048,0,1,1366,768,0,0,0,0,Intel,Pentium,1.6,1.46,Intel,Intel Integrated,0.6,1,16,512,1.0,8,0,0.4,45.84,43.72,329.99,0.605,0.627,0.056,5.147947882910881,0.47058823529411764,0.0,0.2,0.2447058823529412,0.42933333333333334,3371.1931842510767,2048,921.6
Notebook,programmer,medium,Storage,Medium,20725.92,43.72,15.6,2.04,Windows 10,8,0,2048,0,0,2048,0,1,1366,768,0,0,0,0,Intel,Pentium,1.6,1.46,Intel,Intel Integrated,0.6,1,16,512,1.0,8,0,0.4,45.84,43.72,329.99,0.605,0.627,0.121,5.147947882910881,0.47058823529411764,0.0,0.2,0.2447058823529412,0.451,3371.1931842510767,2048,921.6
Notebook,programmer,high,Storage,Medium,20725.92,43.72,15.6,2.04,Windows 10,8,0,2048,0,0,2048,0,1,1366,768,0,0,0,0,Intel,Pentium,1.6,1.46,Intel,Intel Integrated,0.6,1,16,512,1.0,8,0,0.4,45.84,43.72,329.99,0.605,0.627,0.16,5.147947882910881,0.47058823529411764,0.0,0.2,0.2447058823529412,0.46399999999999997,3371.1931842510767,2048,921.6
Notebook,designer,low,Storage,Medium,20725.92,69.98,15.6,2.04,Windows 10,8,0,2048,0,0,2048,0,1,1366,768,0,0,0,0,Intel,Pentium,1.6,1.46,Intel,Intel Integrated,0.6,1,16,1000,2.6,8,0,2.0,45.84,69.98,329.99,0.605,0.627,0.377,5.147947882910881,0.47058823529411764,0.0,0.5555555555555556,0.3869281045751634,0.5363333333333333,3371.1931842510767,2048,921.6
Notebook,designer,medium,GPU,Medium,20725.92,329.99,15.6,2.04,Windows 10,8,0,2048,0,0,2048,0,1,1366,768,0,0,0,0,Intel,Pentium,1.6,1.46,Intel,Intel Integrated,0.6,1,16,1000,2.6,8,0,2.0,45.84,69.98,329.99,0.605,0.627,0.733,5.147947882910881,0.47058823529411764,0.0,0.5555555555555556,0.3869281045751634,0.6549999999999999,3371.1931842510767,2048,921.6
Notebook,designer,high,GPU,High,20725.92,329.99,15.6,2.04,Windows 10,8,0,2048,0,0,2048,0,1,1366,768,0,0,0,0,Intel,Pentium,1.6,1.46,Intel,Intel Integrated,0.6,1,16,1000,2.6,8,0,2.0,45.84,69.98,329.99,0.605,0.627,0.919,5.147947882910881,0.47058823529411764,0.0,0.5555555555555556,0.3869281045751634,0.717,3371.1931842510767,2048,921.6
Notebook,gamer,low,Storage,Medium,20725.92,43.72,15.6,2.04,Windows 10,8,0,2048,0,0,2048,0,1,1366,768,0,0,0,0,Intel,Pentium,1.6,1.46,Intel,Intel Integrated,0.6,1,16,512,3.4,8,0,2.8,45.84,43.72,498.0,0.605,0.627,0.446,5.147947882910881,0.47058823529411764,0.0,0.6363636363636362,0.41925133689839567,0.5593333333333333,3371.1931842510767,2048,921.6
Notebook,gamer,medium,GPU,Medium,20725.92,498.0,15.6,2.04,Windows 10,8,0,2048,0,0,2048,0,1,1366,768,0,0,0,0,Intel,Pentium,1.6,1.46,Intel,Intel Integrated,0.6,1,16,512,3.4,8,0,2.8,45.84,43.72,498.0,0.605,0.627,0.646,5.147947882910881,0.47058823529411764,0.0,0.6363636363636362,0.41925133689839567,0.626,3371.1931842510767,2048,921.6
Notebook,gamer,high,GPU,High,20725.92,498.0,15.6,2.04,Windows 10,8,0,2048,0,0,2048,0,1,1366,768,0,0,0,0,Intel,Pentium,1.6,1.46,Intel,Intel Integrated,0.6,1,16,512,3.4,8,0,2.8,45.84,43.72,498.0,0.605,0.627,1.138,5.147947882910881,0.47058823529411764,0.0,0.6363636363636362,0.41925133689839567,0.79,3371.1931842510767,2048,921.6
Notebook,student,low,No Upgrade Needed,Low,57808.8,0.0,17.3,2.8,Windows 10,8,128,1024,0,0,1152,1,1,1920,1080,0,0,0,0,Intel,Core i5,1.6,3.26,AMD,Radeon 520/530,1.2,0,8,256,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.382952122116077,0.0,0.0,0.0,0.0,0.0,4668.41827618415,1152,588.8
Notebook,student,medium,No Upgrade Needed,Low,57808.8,0.0,17.3,2.8,Windows 10,8,128,1024,0,0,1152,1,1,1920,1080,0,0,0,0,Intel,Core i5,1.6,3.26,AMD,Radeon 520/530,1.2,0,8,256,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.382952122116077,0.0,0.0,0.0,0.0,0.0,4668.41827618415,1152,588.8
Notebook,student,high,No Upgrade Needed,Low,57808.8,0.0,17.3,2.8,Windows 10,8,128,1024,0,0,1152,1,1,1920,1080,0,0,0,0,Intel,Core i5,1.6,3.26,AMD,Radeon 520/530,1.2,0,8,256,0.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.382952122116077,0.0,0.0,0.0,0.0,0.0,4668.41827618415,1152,588.8
Notebook,office,low,No Upgrade Needed,Low,57808.8,0.0,17.3,2.8,Windows 10,8,128,1024,0,0,1152,1,1,1920,1080,0,0,0,0,Intel,Core i5,1.6,3.26,AMD,Radeon 520/530,1.2,0,8,256,0.6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.382952122116077,0.0,0.0,0.0,0.0,0.0,4668.41827618415,1152,588.8
